1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0897367836995,1.0
1.174649414209613,1.0
1.2535018639829112,1.0
1.3267721317485957,1.0
1.3948007887247524,1.0
1.4579041232548973,1.0
1.5164837601395875,1.0
1.5706620722523528,1.0
1.6208744838465619,1.0
1.6673694718416847,1.0
1.7103619235322565,1.0
1.7500223744856818,1.0
1.7866214772125126,1.0
1.8203562337494055,1.0
1.8514526631266068,1.0
1.880023945722677,1.0
1.906260226650868,1.0
1.9303369124471603,1.0
1.9523806196445304,1.0
1.9725356853462912,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9909404407426112,1.0
1.9911365194737298,0.947301724316691
1.990816056084664,1.0334297195717344
1.990482836886837,1.1229859761318748
1.9901724340586864,1.2064100870358725
1.989884581733121,1.2837735069344838
1.989616418588469,1.3558452469154083
1.9893680770070086,1.4225897278122728
1.9891375585901874,1.4845440408089994
1.9889240650323892,1.541922739157711
1.9887263708509517,1.595055184553173
1.9885434083945024,1.6442283198271852
1.9883742837999627,1.6896823803315213
1.9882180131367475,1.7316818080325245
1.988073778038363,1.7704465477597962
